Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
1236,US-2019-133130,27/09/2019,01/10/2019,Standard Class,TH-21100,Thea Hendricks,Replacement,United States,San Diego,California,92037,West,OFF-PA-10000675,Third Party,Paper,81.98,2,0,40.1702
1237,US-2019-114335,28/09/2019,03/10/2019,Standard Class,XP-21865,Xylona Preis,Replacement,United States,Hollywood,Florida,33021,South,FUR-FU-10000277,Direct Sale,Furnishings,337.088,4,0.2,16.8544
1238,US-2019-125136,28/09/2019,03/10/2019,Standard Class,KD-16495,Keith Dawkins,Servicing,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001457,Third Party,Paper,96.256,8,0.2,31.2832
1239,US-2019-125136,28/09/2019,03/10/2019,Standard Class,KD-16495,Keith Dawkins,Servicing,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001804,Third Party,Paper,10.688,2,0.2,3.7408
1240,US-2019-107153,28/09/2019,03/10/2019,Standard Class,GZ-14545,George Zrebassa,Servicing,United States,Lawrence,Massachusetts,01841,East,OFF-ST-10001321,Third Party,Storage,46.26,3,0,12.4902
1241,CA-2019-107153,28/09/2019,03/10/2019,Standard Class,GZ-14545,George Zrebassa,Servicing,Canada,Montreal,Quebec,H1A,East,OFF-ST-10001321,Third Party,Storage,10.688,2,0.2,3.7408
1242,US-2019-124856,29/09/2019,03/10/2019,Second Class,LD-17005,Lisa DeCherney,Replacement,United States,New York City,New York,10011,East,FUR-FU-10000521,Direct Sale,Furnishings,117.36,4,0,36.3816
1243,US-2019-126683,29/09/2019,01/10/2019,Second Class,PP-18955,Paul Prost,Other,United States,Seattle,Washington,98115,West,FUR-FU-10001706,Direct Sale,Furnishings,6.16,2,0,2.9568
1244,US-2019-146969,29/09/2019,03/10/2019,Standard Class,AP-10915,Arthur Prichep,Replacement,United States,Los Angeles,California,90045,West,FUR-FU-10004188,Direct Sale,Furnishings,204.6,2,0,53.196
1245,US-2019-126683,29/09/2019,01/10/2019,Second Class,PP-18955,Paul Prost,Other,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Direct Sale,Tables,2348.82,9,0,399.2994
1246,US-2019-122931,29/09/2019,03/10/2019,Standard Class,SM-20950,Suzanne McNair,Servicing,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Direct Sale,Tables,67.176,1,0.4,-20.1528
1247,US-2019-122931,29/09/2019,03/10/2019,Standard Class,SM-20950,Suzanne McNair,Servicing,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175,Direct Sale,Tables,409.272,2,0.4,-81.8544
1248,US-2019-122931,29/09/2019,03/10/2019,Standard Class,SM-20950,Suzanne McNair,Servicing,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003469,Third Party,Art,4.224,3,0.2,1.4784
1249,US-2019-111962,29/09/2019,04/10/2019,Standard Class,EB-14170,Evan Bailliet,Replacement,United States,Seattle,Washington,98115,West,OFF-BI-10001308,Third Party,Binders,10.048,2,0.2,3.14
1250,US-2019-146969,29/09/2019,03/10/2019,Standard Class,AP-10915,Arthur Prichep,Replacement,United States,Los Angeles,California,90045,West,OFF-FA-10001561,Third Party,Fasteners,8.72,4,0,2.8776
1251,US-2019-124856,29/09/2019,03/10/2019,Second Class,LD-17005,Lisa DeCherney,Replacement,United States,New York City,New York,10011,East,OFF-LA-10000121,Third Party,Labels,18.9,3,0,8.694
1252,US-2019-122931,29/09/2019,03/10/2019,Standard Class,SM-20950,Suzanne McNair,Servicing,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002945,Third Party,Labels,55.44,11,0.2,18.018
1253,US-2019-122931,29/09/2019,03/10/2019,Standard Class,SM-20950,Suzanne McNair,Servicing,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000533,Third Party,Paper,20.928,4,0.2,6.8016
1254,US-2019-124856,29/09/2019,03/10/2019,Second Class,LD-17005,Lisa DeCherney,Replacement,United States,New York City,New York,10011,East,OFF-PA-10001289,Third Party,Paper,77.52,2,0,37.9848
1255,US-2019-146969,29/09/2019,03/10/2019,Standard Class,AP-10915,Arthur Prichep,Replacement,United States,Los Angeles,California,90045,West,OFF-PA-10002105,Third Party,Paper,6.48,1,0,3.1104
1256,US-2019-111962,29/09/2019,04/10/2019,Standard Class,EB-14170,Evan Bailliet,Replacement,United States,Seattle,Washington,98115,West,OFF-ST-10000046,Third Party,Storage,807.75,5,0,153.4725
1257,US-2019-124856,29/09/2019,03/10/2019,Second Class,LD-17005,Lisa DeCherney,Replacement,United States,New York City,New York,10011,East,OFF-ST-10002615,Third Party,Storage,1395.54,9,0,362.8404
1258,US-2019-146969,29/09/2019,03/10/2019,Standard Class,AP-10915,Arthur Prichep,Replacement,United States,Los Angeles,California,90045,West,OFF-ST-10004340,Third Party,Storage,62.18,1,0,16.7886
1259,US-2019-122931,29/09/2019,03/10/2019,Standard Class,SM-20950,Suzanne McNair,Servicing,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004459,Third Party,Storage,1801.632,6,0.2,-337.806
1260,US-2019-146969,29/09/2019,03/10/2019,Standard Class,AP-10915,Arthur Prichep,Replacement,United States,Los Angeles,California,90045,West,TEC-MA-10004241,Pre Book,Machines,686.32,2,0.2,223.054
1261,US-2019-159478,30/09/2019,06/10/2019,Standard Class,MH-17785,Maya Herman,Servicing,United States,New York City,New York,10035,East,FUR-FU-10000221,Direct Sale,Furnishings,15.24,3,0,5.1816
1262,US-2019-140886,30/09/2019,04/10/2019,Standard Class,KW-16570,Kelly Williams,Replacement,United States,Clarksville,Tennessee,37042,South,OFF-AP-10000696,Third Party,Appliances,69.216,6,0.2,11.2476
1263,US-2019-141649,30/09/2019,30/09/2019,Same Day,DM-12955,Dario Medina,Servicing,United States,Fairfield,Ohio,45014,East,OFF-AP-10003217,Third Party,Appliances,795.408,6,0.2,59.6556
1264,US-2019-137351,30/09/2019,04/10/2019,Standard Class,DB-13615,Doug Bickford,Replacement,United States,Seattle,Washington,98105,West,OFF-BI-10003910,Third Party,Binders,43.176,7,0.2,13.4925
1265,US-2019-102008,30/09/2019,04/10/2019,Standard Class,RA-19915,Russell Applegate,Replacement,United States,New York City,New York,10011,East,OFF-PA-10004092,Third Party,Paper,48.94,1,0,24.47
1266,US-2019-167633,30/09/2019,05/10/2019,Standard Class,BW-11200,Ben Wallace,Replacement,United States,Boynton Beach,Florida,33437,South,OFF-PA-10004888,Third Party,Paper,15.552,3,0.2,5.4432
1267,US-2019-132745,01/10/2019,05/10/2019,Standard Class,NF-18475,Neil Französisch,Other,United States,Reno,Nevada,89502,West,OFF-FA-10000254,Third Party,Fasteners,4.71,1,0,0
1268,US-2019-108189,02/10/2019,05/10/2019,First Class,ES-14080,Erin Smith,Servicing,United States,Tempe,Arizona,85281,West,OFF-EN-10004846,Third Party,Envelopes,12.768,6,0.2,4.6284
1269,US-2019-108189,02/10/2019,05/10/2019,First Class,ES-14080,Erin Smith,Servicing,United States,Tempe,Arizona,85281,West,OFF-FA-10000735,Third Party,Fasteners,4.672,2,0.2,1.46
1270,US-2019-108189,02/10/2019,05/10/2019,First Class,ES-14080,Erin Smith,Servicing,United States,Tempe,Arizona,85281,West,OFF-PA-10001838,Third Party,Paper,9.408,2,0.2,3.4104
1271,US-2019-108189,02/10/2019,05/10/2019,First Class,ES-14080,Erin Smith,Servicing,United States,Tempe,Arizona,85281,West,OFF-SU-10003567,Third Party,Supplies,15.36,2,0.2,-3.264
1272,US-2019-108189,02/10/2019,05/10/2019,First Class,ES-14080,Erin Smith,Servicing,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Pre Book,Accessories,7.16,1,0.2,-0.0895
1273,US-2019-108189,02/10/2019,05/10/2019,First Class,ES-14080,Erin Smith,Servicing,United States,Tempe,Arizona,85281,West,TEC-PH-10001557,Pre Book,Phones,230.376,3,0.2,20.1579
1274,US-2019-108189,02/10/2019,05/10/2019,First Class,ES-14080,Erin Smith,Servicing,United States,Tempe,Arizona,85281,West,TEC-PH-10001760,Pre Book,Phones,318.4,2,0.2,107.46
1275,US-2019-157882,03/10/2019,08/10/2019,Second Class,AR-10405,Allen Rosenblatt,Servicing,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Direct Sale,Chairs,122.352,3,0.2,13.7646
1276,US-2019-153976,03/10/2019,08/10/2019,Second Class,BP-11290,Beth Paige,Replacement,United States,Evanston,Illinois,60201,Central,FUR-CH-10002880,Direct Sale,Chairs,258.279,3,0.3,-70.1043
1277,US-2019-120775,03/10/2019,07/10/2019,Standard Class,RD-19930,Russell D'Ascenzo,Replacement,United States,Dallas,Texas,75217,Central,FUR-FU-10000758,Direct Sale,Furnishings,31.776,3,0.6,-19.0656
1278,US-2019-157882,03/10/2019,08/10/2019,Second Class,AR-10405,Allen Rosenblatt,Servicing,United States,Los Angeles,California,90036,West,FUR-TA-10001866,Direct Sale,Tables,143.432,1,0.2,3.5858
1279,US-2019-155817,03/10/2019,09/10/2019,Standard Class,SL-20155,Sara Luxemburg,Other,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Third Party,Art,6.192,3,0.2,0.4644
1280,US-2019-108903,03/10/2019,03/10/2019,Same Day,DO-13435,Denny Ordway,Replacement,United States,Columbus,Ohio,43229,East,OFF-AR-10004010,Third Party,Art,55.984,2,0.2,4.1988
1281,US-2019-120775,03/10/2019,07/10/2019,Standard Class,RD-19930,Russell D'Ascenzo,Replacement,United States,Dallas,Texas,75217,Central,OFF-BI-10002609,Third Party,Binders,1.788,3,0.8,-3.0396
1282,US-2019-108903,03/10/2019,03/10/2019,Same Day,DO-13435,Denny Ordway,Replacement,United States,Columbus,Ohio,43229,East,OFF-EN-10004030,Third Party,Envelopes,14.48,5,0.2,4.887
1283,US-2019-120775,03/10/2019,07/10/2019,Standard Class,RD-19930,Russell D'Ascenzo,Replacement,United States,Dallas,Texas,75217,Central,OFF-FA-10000254,Third Party,Fasteners,15.072,4,0.2,-3.768
1284,US-2019-120775,03/10/2019,07/10/2019,Standard Class,RD-19930,Russell D'Ascenzo,Replacement,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Third Party,Fasteners,4.344,3,0.2,0.8688
1285,US-2019-120775,03/10/2019,07/10/2019,Standard Class,RD-19930,Russell D'Ascenzo,Replacement,United States,Dallas,Texas,75217,Central,OFF-LA-10002271,Third Party,Labels,4.928,2,0.2,1.7248
1286,US-2019-155817,03/10/2019,09/10/2019,Standard Class,SL-20155,Sara Luxemburg,Other,United States,Durham,North Carolina,27707,South,OFF-ST-10000532,Third Party,Storage,61.568,2,0.2,4.6176
1287,US-2019-108903,03/10/2019,03/10/2019,Same Day,DO-13435,Denny Ordway,Replacement,United States,Columbus,Ohio,43229,East,TEC-AC-10003023,Pre Book,Accessories,142.488,3,0.2,-3.5622
1288,US-2019-166891,04/10/2019,06/10/2019,First Class,CC-12220,Chris Cortes,Replacement,United States,New York City,New York,10024,East,FUR-CH-10003298,Direct Sale,Chairs,589.41,5,0.1,-6.549
1289,US-2019-153479,04/10/2019,08/10/2019,Standard Class,DF-13135,David Flashing,Replacement,United States,Vallejo,California,94591,West,OFF-BI-10002867,Third Party,Binders,95.648,2,0.2,31.0856
1290,US-2019-102085,04/10/2019,09/10/2019,Standard Class,JD-16015,Joy Daniels,Replacement,United States,Seattle,Washington,98115,West,OFF-LA-10002475,Third Party,Labels,29.24,4,0,13.7428
1291,US-2019-153479,04/10/2019,08/10/2019,Standard Class,DF-13135,David Flashing,Replacement,United States,Vallejo,California,94591,West,OFF-LA-10004689,Third Party,Labels,14.45,5,0,6.7915
1292,US-2019-152422,05/10/2019,10/10/2019,Second Class,BD-11635,Brian Derr,Replacement,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Third Party,Appliances,91.92,5,0.2,11.49
1293,US-2019-152233,05/10/2019,06/10/2019,First Class,KH-16510,Keith Herrera,Replacement,United States,Pomona,California,91767,West,TEC-AC-10002800,Pre Book,Accessories,99.98,2,0,34.993
1294,CA-2019-131807,05/10/2019,10/10/2019,Standard Class,GG-14650,Greg Guthrie,Servicing,Canada,Calgary,Alberta,T1Y,West,FUR-CH-10001190,Direct Sale,Chairs,435.17,4,0.2,-59.84
1295,CA-2019-131807,05/10/2019,10/10/2019,Standard Class,GG-14650,Greg Guthrie,Servicing,Canada,Edmonton,Alberta,T5A,West,FUR-FU-10004666,Direct Sale,Furnishings,72.9,5,0,26.97
1296,CA-2019-131807,05/10/2019,10/10/2019,Standard Class,GG-14650,Greg Guthrie,Servicing,Canada,Edmonton,Alberta,T5A,West,FUR-TA-10004086,Direct Sale,Tables,206.35,3,0.2,5.16
1297,CA-2019-131807,05/10/2019,10/10/2019,Standard Class,GG-14650,Greg Guthrie,Servicing,Canada,Edmonton,Alberta,T5A,West,OFF-AP-10004052,Third Party,Appliances,15.8,4,0,4.11
1298,CA-2019-131807,05/10/2019,10/10/2019,Standard Class,GG-14650,Greg Guthrie,Servicing,Canada,Calgary,Alberta,T1Y,West,OFF-FA-10002780,Third Party,Fasteners,14.9,5,0,6.85
1299,CA-2019-131807,05/10/2019,10/10/2019,Standard Class,GG-14650,Greg Guthrie,Servicing,Canada,Edmonton,Alberta,T5A,West,TEC-PH-10000702,Pre Book,Phones,7.99,1,0.2,2.7
1300,US-2019-132542,06/10/2019,08/10/2019,Second Class,AM-10360,Alice McCarthy,Servicing,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004099,Third Party,Binders,15.36,2,0,7.68
1301,US-2019-110611,06/10/2019,13/10/2019,Standard Class,JD-16015,Joy Daniels,Replacement,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Third Party,Storage,83.92,5,0.2,-13.637
1302,US-2019-109680,06/10/2019,09/10/2019,First Class,VP-21760,Victoria Pisteka,Servicing,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001932,Third Party,Storage,386.34,2,0,54.0876
1303,US-2019-134677,06/10/2019,10/10/2019,Standard Class,XP-21865,Xylona Preis,Replacement,United States,San Diego,California,92024,West,TEC-AC-10001445,Pre Book,Accessories,9.09,3,0,1.9089
1304,US-2019-117429,07/10/2019,13/10/2019,Standard Class,MR-17545,Mathew Reese,Other,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10000222,Direct Sale,Furnishings,129.92,5,0.2,21.112
1305,US-2019-132801,07/10/2019,12/10/2019,Standard Class,JG-15805,John Grady,Servicing,United States,Dallas,Texas,75217,Central,OFF-ST-10001228,Third Party,Storage,107.44,10,0.2,10.744
1306,US-2019-119977,08/10/2019,13/10/2019,Second Class,DN-13690,Duane Noonan,Replacement,United States,New York City,New York,10011,East,OFF-PA-10003823,Third Party,Paper,123.92,4,0,55.764
1307,US-2019-142951,08/10/2019,08/10/2019,Same Day,JG-15115,Jack Garza,Replacement,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002331,Pre Book,Accessories,23.472,3,0.2,4.9878
1308,US-2019-138240,09/10/2019,14/10/2019,Standard Class,SJ-20500,Shirley Jackson,Replacement,United States,San Francisco,California,94122,West,OFF-AR-10002135,Third Party,Art,144.6,3,0,41.934
1309,US-2019-137911,09/10/2019,15/10/2019,Standard Class,BP-11095,Bart Pistole,Servicing,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Third Party,Paper,88.768,2,0.2,31.0688
1310,US-2019-138240,09/10/2019,14/10/2019,Standard Class,SJ-20500,Shirley Jackson,Replacement,United States,San Francisco,California,94122,West,TEC-PH-10002583,Pre Book,Phones,15.992,1,0.2,-2.9985
1311,US-2019-140403,10/10/2019,10/10/2019,Same Day,TN-21040,Tanja Norvell,Other,United States,Manteca,California,95336,West,FUR-CH-10002774,Direct Sale,Chairs,122.352,3,0.2,13.7646
1312,US-2019-150329,10/10/2019,14/10/2019,Standard Class,SD-20485,Shirley Daniels,Other,United States,Phoenix,Arizona,85023,West,FUR-FU-10003724,Direct Sale,Furnishings,46.872,7,0.2,3.5154
1313,US-2019-134054,10/10/2019,10/10/2019,Same Day,FC-14335,Fred Chung,Servicing,United States,Albuquerque,New Mexico,87105,West,OFF-AR-10000937,Third Party,Art,255.85,7,0,112.574
1314,US-2019-105137,10/10/2019,10/10/2019,Same Day,RB-19435,Richard Bierner,Replacement,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Third Party,Binders,18.264,2,0.7,-13.3936
1315,US-2019-103492,10/10/2019,15/10/2019,Standard Class,CM-12715,Craig Molinari,Servicing,United States,Huntsville,Texas,77340,Central,OFF-BI-10004140,Third Party,Binders,0.898,1,0.8,-1.5715
1316,US-2019-103492,10/10/2019,15/10/2019,Standard Class,CM-12715,Craig Molinari,Servicing,United States,Huntsville,Texas,77340,Central,OFF-BI-10004817,Third Party,Binders,11.98,5,0.8,-19.168
1317,US-2019-140403,10/10/2019,10/10/2019,Same Day,TN-21040,Tanja Norvell,Other,United States,Manteca,California,95336,West,OFF-EN-10001219,Third Party,Envelopes,15.28,2,0,7.4872
1318,US-2019-105137,10/10/2019,10/10/2019,Same Day,RB-19435,Richard Bierner,Replacement,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Pre Book,Machines,101.994,2,0.7,-71.3958
1319,US-2019-103492,10/10/2019,15/10/2019,Standard Class,CM-12715,Craig Molinari,Servicing,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,Pre Book,Phones,719.952,6,0.2,71.9952
1320,US-2019-103492,10/10/2019,15/10/2019,Standard Class,CM-12715,Craig Molinari,Servicing,United States,Huntsville,Texas,77340,Central,TEC-PH-10004667,Pre Book,Phones,755.944,7,0.2,66.1451
1321,US-2019-157924,11/10/2019,13/10/2019,First Class,HA-14920,Helen Andreada,Replacement,United States,Pasadena,California,91104,West,FUR-CH-10000229,Direct Sale,Chairs,433.568,2,0.2,-65.0352
1322,US-2019-116834,11/10/2019,16/10/2019,Standard Class,Dp-13240,Dean percer,Other,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Direct Sale,Furnishings,63.47,11,0,19.041
1323,US-2019-114314,11/10/2019,15/10/2019,Standard Class,DB-13555,Dorothy Badders,Servicing,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10002107,Direct Sale,Furnishings,8.92,4,0,3.9248
1324,US-2019-128538,11/10/2019,15/10/2019,Standard Class,AS-10240,Alan Shonely,Replacement,United States,Redondo Beach,California,90278,West,OFF-EN-10001219,Third Party,Envelopes,7.64,1,0,3.7436
1325,US-2019-126571,11/10/2019,15/10/2019,Standard Class,JF-15565,Jill Fjeld,Replacement,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10002230,Third Party,Envelopes,201.432,3,0.2,67.9833
1326,US-2019-114314,11/10/2019,15/10/2019,Standard Class,DB-13555,Dorothy Badders,Servicing,United States,Fayetteville,Arkansas,72701,South,OFF-LA-10000240,Third Party,Labels,7.31,1,0,3.4357
1327,US-2019-157924,11/10/2019,13/10/2019,First Class,HA-14920,Helen Andreada,Replacement,United States,Pasadena,California,91104,West,OFF-ST-10002352,Third Party,Storage,31.92,4,0,8.2992
1328,US-2019-126571,11/10/2019,15/10/2019,Standard Class,JF-15565,Jill Fjeld,Replacement,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,Third Party,Storage,281.904,2,0.2,10.5714
1329,US-2019-116834,11/10/2019,16/10/2019,Standard Class,Dp-13240,Dean percer,Other,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Pre Book,Accessories,345,5,0,58.65
1330,US-2019-139451,12/10/2019,16/10/2019,Standard Class,DN-13690,Duane Noonan,Replacement,United States,San Francisco,California,94122,West,OFF-AR-10002053,Third Party,Art,14.9,5,0,4.172
1331,US-2019-139451,12/10/2019,16/10/2019,Standard Class,DN-13690,Duane Noonan,Replacement,United States,San Francisco,California,94122,West,OFF-ST-10002370,Third Party,Storage,21.39,1,0,6.2031
1332,US-2019-154655,12/10/2019,17/10/2019,Standard Class,BP-11050,Barry Pond,Servicing,United States,Chicago,Illinois,60623,Central,OFF-SU-10000898,Third Party,Supplies,22.24,2,0.2,2.502
1333,US-2019-164742,13/10/2019,18/10/2019,Second Class,ML-17395,Marina Lichtenstein,Servicing,United States,Lakewood,New Jersey,08701,East,FUR-CH-10002880,Direct Sale,Chairs,245.98,2,0,27.0578
1334,US-2019-151995,13/10/2019,15/10/2019,First Class,ZC-21910,Zuschuss Carroll,Replacement,United States,Edmonds,Washington,98026,West,FUR-TA-10002903,Direct Sale,Tables,1298.55,5,0,311.652
1335,US-2019-151995,13/10/2019,15/10/2019,First Class,ZC-21910,Zuschuss Carroll,Replacement,United States,Edmonds,Washington,98026,West,OFF-AP-10000240,Third Party,Appliances,213.92,4,0,62.0368
1336,US-2019-151995,13/10/2019,15/10/2019,First Class,ZC-21910,Zuschuss Carroll,Replacement,United States,Edmonds,Washington,98026,West,OFF-AR-10003190,Third Party,Art,11.52,4,0,3.2256
